"date","title"
"            4 Februari 2019   15:18 WIB        ","                Ada Kebakaran Dekat Kilang Balongan, Ini Penjelasan Pertamina EP            "
"            4 Februari 2019   15:05 WIB        ","                Ombudsman Ingatkan Pemerintah soal Impor Komoditas Pangan            "
"            4 Februari 2019   14:57 WIB        ","                Cegah Nasabah 'Pengemplang,' Asosiasi Fintech Manfaatkan Blockchain            "
"            4 Februari 2019   14:30 WIB        ","                AirAsia Indonesia Bidik Kenaikan Pendapatan 30 Persen di 2019            "
"            4 Februari 2019   14:15 WIB        ","                Ombudsman Soroti Pernyataan Walkot Semarang Soal Larangan Gunakan Tol            "
"            4 Februari 2019   14:15 WIB        ","                Promo KPR-KPA, Diskon Rp 35 Juta untuk Milenial dan Pasangan Muda             "
"            4 Februari 2019   13:45 WIB        ","                Simak, 5 Sikap Tubuh yang Harus Dihindari saat Wawancara Kerja            "
"            4 Februari 2019   13:44 WIB        ","                Ada Fintech Pinjaman Online Legal Nakal, Laporan ke Alamat Berikut            "
"            4 Februari 2019   13:06 WIB        ","                Studi IUCN: Kelapa Sawit 9 Kali Lebih Efisien dari Sisi Pengunaan Lahan             "
"            4 Februari 2019   13:05 WIB        ","                Apartemen di Cengkareng Ini Pasang Instalasi Gas Alam Sistem Token            "
"            4 Februari 2019   12:35 WIB        ","                Mau Beli Rumah Tapi Gaji Kecil? Begini Caranya            "
"            4 Februari 2019   12:34 WIB        ","                Soal Aduan Pinjaman Online, Asosiasi Mengaku Belum Terima Data dari LBH Jakarta            "
"            4 Februari 2019   11:38 WIB        ","                Gaji Milenial Masih Terdampak Krisis Finansial 2008            "
"            4 Februari 2019   11:02 WIB        ","                Hasrat Ruangguru Menjadi Unicorn, Startup Bernilai 1 Miliar Dollar AS            "
"            4 Februari 2019   10:38 WIB        ","                Apresiasi Pemda dan Perusahaan, BPJS Ketenagakerjaan Gelar Anugerah Paritrana            "
"            4 Februari 2019   10:01 WIB        ","                BTN Hanya Targetkan Penyaluran KPR Tumbuh 15 Persen Tahun Ini            "
"            4 Februari 2019   09:32 WIB        ","                Cerita CEO Ruangguru, Mengejar 128 Tahun Ketertinggalan Pendidikan             "
"            4 Februari 2019   09:30 WIB        ","                Alokasi Anggaran Rp 4,9 Triliun, Dirjen PSP Minta Daerah Eksekusi Program            "
"            4 Februari 2019   08:31 WIB        ","                Terinspirasi Anak Kos, Gerai Burger di Sydney Jual Indomie ""Loaded Fries""            "
"            4 Februari 2019   08:04 WIB        ","                Menhub: Jangan Menggunakan ""Gadget"" Saat Berkendara, Siapa Pun Itu!            "
"            4 Februari 2019   07:34 WIB        ","                Sepatu Bata Digugat, Karyawan Siap Berdamai            "
"            4 Februari 2019   07:04 WIB        ","                Permudah Ekspor, 4 Komoditas Ini Bebas Kewajiban Laporan Surveyor            "
"            4 Februari 2019   06:31 WIB        ","                7 Kesalahan Finansial Ini Dihindari oleh Orang Kaya            "
"            4 Februari 2019   06:00 WIB        ","                Penerimaan PPPK untuk Penyuluh Pertanian Dimulai Awal Bulan Ini            "
"            4 Februari 2019   05:43 WIB        ","                Setelah Freeport, Inalum Bakal Serap 20 Persen Divestasi Saham INCO?            "
"            4 Februari 2019   05:06 WIB        ","                [POPULER EKONOMI] Jokowi Ingatkan Investasi Datangkan Lapangan Kerja | DP Rumah Rp 1,5 Juta            "
"            5 Februari 2019   23:00 WIB        ","                PLN Sediakan Layanan Pasokan Listrik ""Mobile"" untuk Kegiatan Luar Ruangan            "
"            5 Februari 2019   19:55 WIB        ","                Kebakaran di STO Pattimura Ambon, Telkom Pulihkan Layanan            "
"            5 Februari 2019   19:28 WIB        ","                PBB Ingatkan Dampak Perang Tarif AS-China ke Ekonomi Dunia            "
"            5 Februari 2019   19:09 WIB        ","                Garuda Indonesia Naikkan Tarif Surat Muatan Udara hingga 50 Persen            "
"            5 Februari 2019   18:58 WIB        ","                Penuhi Kebutuhan Dalam Negeri, KIBIF Datangkan 1.976 Ekor Sapi Bakalan            "
"            5 Februari 2019   17:15 WIB        ","                Lion Air Group Enggan Komentari Kenaikan Tarif Surat Muatan Udara            "
"            5 Februari 2019   16:59 WIB        ","                Mengangkat Derajat Warung Kelontong di Era Serba Online             "
"            5 Februari 2019   16:18 WIB        ","                Mentan Amran: Pejabat Kementerian Pertanian Harus Siap Layani Rakyat 24 Jam            "
"            5 Februari 2019   14:30 WIB        ","                Indonesia dan Swiss Teken Perjanjian Perangi Kejahatan Perpajakan            "
"            5 Februari 2019   13:56 WIB        ","                Juni 2019, Produksi Pesawat Boeing 737 Dikebut, Ada Apa?            "
"            5 Februari 2019   13:05 WIB        ","                Menhub Minta Pengemudi Angkot Tingkatkan Keselamatan di Jalan            "
"            5 Februari 2019   12:48 WIB        ","                Tarif SMU Naik, Asosiasi Jasa Pengiriman Indonesia Akan Sewa Pesawat            "
"            5 Februari 2019   12:21 WIB        ","                Apa yang Dilakukan Orang-orang Super Kaya dengan Uang Mereka?            "
"            5 Februari 2019   08:13 WIB        ","                Dapat Bantuan Alsintan, Petani Wonogiri Hemat Biaya Produksi 30 Persen            "
"            6 Februari 2019   22:46 WIB        ","                Mayora Diminta Bikin Pabrik di Rusia, Mendag Minta Sukhoi Bangun Pabrik di Indonesia            "
"            6 Februari 2019   22:09 WIB        ","                Pertamina Akan Tambah 3 Penyalur BBM Satu Harga di Sulteng            "
"            6 Februari 2019   21:42 WIB        ","                Terminal Baru Bandara Raden Inten Diharapkan Bisa Tingkatkan Konektivitas            "
"            6 Februari 2019   21:07 WIB        ","                Prabowo Sebut 25 Persen Anggaran Negara Bocor, Kemenkeu Persilakan Lapor ke Penegak Hukum             "
"            6 Februari 2019   20:39 WIB        ","                Konsumsi Biodiesel Dalam Negeri Mencapai 3,8 Juta Ton di 2018            "
"            6 Februari 2019   20:33 WIB        ","                2018, Ekspor Minyak Kelapa Sawit RI ke India Turun 12 Persen            "
"            6 Februari 2019   20:10 WIB        ","                Sumbangan Devisa dari Kelapa Sawit Turun Selama 2018            "
"            6 Februari 2019   19:26 WIB        ","                Survei BI: Optimisme Konsumen Terjaga pada Januari 2019            "
"            6 Februari 2019   19:15 WIB        ","                Fundamental Ekonomi Topang Pertumbuhan Pasar Properti Australia            "
"            6 Februari 2019   18:37 WIB        ","                Asian Games hingga Pertemuan IMF-Bank Dunia Dongkrak Ekonomi RI? Ini Data BPS            "
"            6 Februari 2019   18:30 WIB        ","                Ada Sumbangsih Harbolnas di Pertumbuhan Ekonomi RI Tahun 2018...            "
"            6 Februari 2019   18:05 WIB        ","                Menteri Perindustrian: Perang Dagang Tak Ganggu Industri Manufaktur            "
"            6 Februari 2019   17:55 WIB        ","                2018, Jakarta Jadi Favorit Investasi Penanaman Modal Dalam Negeri            "
"            6 Februari 2019   17:41 WIB        ","                Ekspor Kopi Torabika ke Rusia Tembus 1.000 Kontainer            "
"            6 Februari 2019   17:26 WIB        ","                2018, Indonesia Ekspor 34,71 Juta Ton Minyak Kelapa Sawit            "
"            6 Februari 2019   17:24 WIB        ","                Gapki: Produksi CPO di 2018 Memecahkan Rekor            "
"            6 Februari 2019   17:08 WIB        ","                Tarif Kargo Mahal, Asosiasi Logistik Berupaya Sewa Pesawat Sendiri            "
"            6 Februari 2019   17:00 WIB        ","                Simak, 5 Cara Pintar Kelola Keuangan dengan Pasangan             "
"            6 Februari 2019   16:47 WIB        ","                Gemar Pesan Makanan Ketimbang Memasak? Itu Fenomena Kekinian...            "
"            6 Februari 2019   16:37 WIB        ","                Asperindo: Wajar Enggak Menaikkan Tarif hingga 300 persen?            "
"            6 Februari 2019   16:31 WIB        ","                2018, Pelita Samudera Shipping Catat Pendapatan 63,5 Juta Dollar AS            "
"            6 Februari 2019   15:47 WIB        ","                Mentan Minta Bulog Serap Hasil Panen Jagung Petani             "
"            6 Februari 2019   15:09 WIB        ","                Mencicipi Cuan dari Bisnis Pohon Angpao            "
"            6 Februari 2019   15:02 WIB        ","                Pengusaha Logistik Keluhkan Mahalnya Tarif Tol Trans Jawa dan Kargo Pesawat            "
"            6 Februari 2019   14:45 WIB        ","                Promosi Jabatan Tanpa Naik Gaji, Ini yang Harus Dilakukan            "
"            6 Februari 2019   14:41 WIB        ","                BKPM: Investor Besar Sudah Makin Nyaman bahwa Badai Sudah Berlalu            "
"            6 Februari 2019   14:10 WIB        ","                Tarif Surat Muatan Udara Naik, Asosiasi Jasa Pengiriman Surati Jokowi            "
"            6 Februari 2019   13:45 WIB        ","                Pertumbuhan Ekonomi 2018 Tak Sesuai Target, Ini Kata Menko Darmin            "
"            6 Februari 2019   13:28 WIB        ","                Siang Ini, Rupiah Bertengger di Level Rp 13.895 Per Dollar AS            "
"            6 Februari 2019   13:19 WIB        ","                BPS: Target Pertumbuhan Ekonomi 7 Persen Berat Sekali...            "
"            6 Februari 2019   13:10 WIB        ","                Ulang Tahun Ke-49, Gramedia.com Tebar Diskon hingga 70 Persen            "
"            6 Februari 2019   12:45 WIB        ","                BKPM: Realisasi Investasi Tahun 2018 Cukup Mengecewakan            "
"            6 Februari 2019   11:58 WIB        ","                Ekonomi 2018 Tumbuh 5,17 Persen, Tertinggi di Era Jokowi             "
"            6 Februari 2019   11:56 WIB        ","                Peringkat Logistik RI Naik, tapi Masih Kalah dari Malaysia dan Vietnam            "
"            6 Februari 2019   11:20 WIB        ","                Dorong Pariwisata, Rute Penerbangan Internasional Akan Dibuka di Daerah            "
"            6 Februari 2019   11:09 WIB        ","                Kemenhub Bentuk Tim Investigasi Terkait Tewasnya Taruna ATKP Makassar            "
"            6 Februari 2019   10:07 WIB        ","                #GIRLSTAKEOVER, Kesempatan Rasakan Jadi Menteri Keuangan Sehari             "
"            6 Februari 2019   09:47 WIB        ","                Pelacakan Dana Gelap Milik WNI yang Disimpan di Swiss Kini Lebih Mudah             "
"            6 Februari 2019   08:53 WIB        ","                Kementan Terus Perangi Pratik Mafia Pupuk            "
"            6 Februari 2019   08:43 WIB        ","                Tarif Kargo Udara Naik, Apa Alasan Maskapai?            "
"            6 Februari 2019   08:05 WIB        ","                Februari, Harga Batu Bara Terus Turun Jadi 91,80 Dollar AS Per Ton            "
"            6 Februari 2019   07:32 WIB        ","                Dugaan Kartel Tiket Pesawat Masuk Penyelidikan KPPU            "
"            6 Februari 2019   06:58 WIB        ","                [POPULER EKONOMI] Kesalahan Finansial yang Dihindari Orang Kaya | Kisah Nasabah yang Terjerat Pinjol            "
"            6 Februari 2019   06:23 WIB        ","                Bagaimana Cara yang Tepat Negosiasi Gaji?            "
"            6 Februari 2019   05:40 WIB        ","                Bos Bursa Kripto Meninggal, Bitcoin Senilai 145 Juta Dollar AS Terancam Hangus            "
"            7 Februari 2019   22:11 WIB        ","                Masuk Tahun Politik, BKPM Yakin Investasi akan Naik            "
"            7 Februari 2019   21:09 WIB        ","                ""Utang Itu Boleh Saja, Sepanjang untuk Kegiatan Ekonomi...""            "
"            7 Februari 2019   20:36 WIB        ","                Bayar Utang Luar Negeri, Cadangan Devisa Januari Turun            "
"            7 Februari 2019   20:10 WIB        ","                YLKI: Tol Trans Jawa Sepi karena Tarifnya Mahal!             "
"            7 Februari 2019   20:02 WIB        ","                Tarif Kargo Pesawat Mahal, Ini yang Dilakukan Kemenhub            "
"            7 Februari 2019   19:23 WIB        ","                Usaha Kebab Gerobak Beromzet Rp 24 Juta Sebulan, Tertarik?             "
"            7 Februari 2019   19:17 WIB        ","                Ada Perjanjian MLA, LPS Siap Buru Aset Eks Bank Century ke Swiss            "
"            7 Februari 2019   18:37 WIB        ","                Apakah Indonesia Bisa Melaju Jadi Negara Berpendapatan Tinggi?            "
"            7 Februari 2019   18:33 WIB        ","                INDEF Nilai OSS Justru Hambat Investasi Asing            "
"            7 Februari 2019   18:19 WIB        ","                Landasan Ketiga Bandara Soetta Siap Dioperasikan Juni 2019            "
"            7 Februari 2019   18:02 WIB        ","                Setelah 9 Negara, Kebab Turki Baba Rafi Rambah India            "
"            7 Februari 2019   17:59 WIB        ","                2018, Bank Mandiri Kucurkan Rp 15,9 Triliun untuk Jalan Tol            "
"            7 Februari 2019   17:14 WIB        ","                Akseleran Targetkan Dapat Dana Segar 7,5 Juta Dollar AS di 2019            "
"            7 Februari 2019   15:51 WIB        ","                Bank Mandiri Ikut Sindikasi Dana Talangan Tanah Tol Probowangi Rp 1 Triliun            "
"            7 Februari 2019   15:32 WIB        ","                Startup PasarPolis Hadirkan Fitur Klaim Instan            "
"            7 Februari 2019   15:08 WIB        ","                Tahun Ini, Akseleran Targetkan Penyaluran Kredit Rp 1,2 Triliun            "
"            7 Februari 2019   14:45 WIB        ","                Tanamduit Gandeng CTBC untuk Jadi Submitra Distribusi SBN dan SBSN            "
"            7 Februari 2019   14:28 WIB        ","                Pengusaha Logistik Sebut Tarif Tol Trans Jawa Mahal, Ini Kata Jasa Marga            "
"            7 Februari 2019   13:36 WIB        ","                T-Cash Jadi LinkAja, Izin Platform QR Code Himbara Masih Diproses BI            "
"            7 Februari 2019   13:28 WIB        ","                Banyak Proyek Infrastruktur, Bisnis Waskita Beton Diprediksi Terus Tumbuh            "
"            7 Februari 2019   13:23 WIB        ","                Tahun Ini Indonesia Bisa Swasembada Gula, Benarkah?            "
"            7 Februari 2019   12:31 WIB        ","                Para Dubes Diminta Aktif Bantu Ekspor dan Promosi Insentif Investasi             "
"            7 Februari 2019   12:14 WIB        ","                11 Penerbangan Terdampak Rusaknya Runway Bandara Juanda            "
"            7 Februari 2019   11:15 WIB        ","                 Target Pertumbuhan Ekonomi 7 Persen Tak Tercapai, Darmin Akui Kritikan The Economist             "
"            7 Februari 2019   10:46 WIB        ","                Runway Rusak, Bandara Juanda Surabaya Ditutup hingga Pukul 12.00 WIB            "
"            7 Februari 2019   09:01 WIB        ","                Perekonomian DKI Jakarta Tumbuh 6,17 Persen di 2018             "
"            7 Februari 2019   08:30 WIB        ","                2019, BKPM Dorong Insentif Pajak Lebih Agresif            "
"            7 Februari 2019   08:02 WIB        ","                Benarkah Go-Jek Sudah Dikuasai Asing?            "
"            7 Februari 2019   07:48 WIB        ","                Cegah Alih Fungsi Lahan, Kabupaten Sukabumi Dapat Apresiasi Kementan            "
"            7 Februari 2019   07:30 WIB        ","                Pemerintah Godok Strategi Dongkrak Kemudahan Berusaha di RI             "
"            7 Februari 2019   07:00 WIB        ","                [POPULER EKONOMI] Harta WNI yang Disimpan di Swiss Mudah Dilacak | Bos Kripto Meninggal             "
"            7 Februari 2019   06:33 WIB        ","                Perizinan secara ""Online"" Belum Optimal, BKPM Beberkan Kendalanya            "
"            7 Februari 2019   05:58 WIB        ","                Jumlah Orang Kaya di Hong Kong Merosot karena Perang Dagang            "
"            7 Februari 2019   05:24 WIB        ","                ""Runway"" Ketiga Dioperasikan, Bandara Soekarno-Hatta Bisa Layani 120 Perbangan Per Jam            "
"            8 Februari 2019   22:11 WIB        ","                JNE Tegaskan Tidak Hentikan Kiriman Via Kargo Udara            "
"            8 Februari 2019   21:30 WIB        ","                Target Pertumbuhan Ekonomi 7 Persen Jokowi Tak Tercapai, Apa Sebabnya?            "
"            8 Februari 2019   21:10 WIB        ","                Kemenhub Klaim Aturan Ojek Online Tak Ditentang Para Driver            "
"            8 Februari 2019   20:30 WIB        ","                Truk Bermuatan Lebih Bisa Dijerat Pidana            "
"            8 Februari 2019   20:02 WIB        ","                Kemenhub: Bisa Saja Angkutan Barang Dapat Tarif Khusus di Tol Trans Jawa            "
"            8 Februari 2019   19:36 WIB        ","                Restrukturisasi TNI, Istana Yakin Tak akan Bebani Anggaran Negara             "
"            8 Februari 2019   19:09 WIB        ","                Menteri Rini Pastikan Stok Pupuk Bersubsidi Aman            "
"            8 Februari 2019   18:52 WIB        ","                Ada Pungli Sertifikasi Tanah, Jokowi Instruksikan Satgas Bergerak             "
"            8 Februari 2019   18:06 WIB        ","                Prabowo Sebut APBN Bocor 25 Persen, Ini Kata Istana            "
"            8 Februari 2019   17:47 WIB        ","                2018, Defisit Neraca Berjalan 31,1 Miliar Dollar AS            "
"            8 Februari 2019   17:06 WIB        ","                Harga CPO Kembali Melemah, Ini Pemicunya            "
"            8 Februari 2019   16:43 WIB        ","                Kuartal IV 2018, Neraca Pembayaran Indonesia Surplus 5,4 Miliar Dollar AS            "
"            8 Februari 2019   16:15 WIB        ","                Imlek, Penjualan E-Commerce Melonjak 70 Persen            "
"            8 Februari 2019   15:57 WIB        ","                Proyek Kereta Cepat, Mesin Bor Berdimensi 16 Meter Didatangkan dari China            "
"            8 Februari 2019   15:55 WIB        ","                Bank Mandiri Salurkan KUR Rp 216 Juta ke Petani Cianjur            "
"            8 Februari 2019   15:13 WIB        ","                BI: Penguatan Rupiah Ditopang Derasnya Aliran Modal Asing            "
"            8 Februari 2019   15:00 WIB        ","                Ke Depan, Bandara Supadio Layani Penerbangan Haji dan Umroh            "
"            8 Februari 2019   14:17 WIB        ","                Sudah Tinggalkan Rp 14.000, BI Sebut Rupiah Masih Terlalu Murah            "
"            8 Februari 2019   13:30 WIB        ","                Menurut Bappenas, Ini Dampak Buruk Bila Truk Melintas Jalan Arteri            "
"            8 Februari 2019   13:29 WIB        ","                Swiss Surganya Dana WNI, Begini Sejarah Kerahasiaan Banknya...            "
"            8 Februari 2019   12:55 WIB        ","                Geliat Kementan Gaet Investor untuk Industri Gula, Mulai Terlhat di Kotim            "
"            8 Februari 2019   12:45 WIB        ","                Bappenas Usul Pengelola Tol Trans Jawa Terapkan Tarif Khusus Bagi Truk            "
"            8 Februari 2019   12:30 WIB        ","                Kemenhub: Lion Air Group Belum Maksimal Sosialisasikan Tarif Bagasi            "
"            8 Februari 2019   12:00 WIB        ","                Bappenas: Indonesia Perlu Genjot Sektor Manufaktur            "
"            8 Februari 2019   11:33 WIB        ","                Daur Ulang Dipandang Solusi Tepat Atasi Limbah Plastik            "
"            8 Februari 2019   10:48 WIB        ","                Dollar AS Menguat dalam 7 Hari, Rupiah Tertekan            "
"            8 Februari 2019   10:34 WIB        ","                Telkom Pulihkan Layanan Pasca Kebakaran STO di Ambon            "
"            8 Februari 2019   10:09 WIB        ","                Terungkap, 3 Alasan Milenial ""Resign"" dari Pekerjaan            "
"            8 Februari 2019   09:39 WIB        ","                E-Money, Brizzi, dan TapCash Akan Berubah Jadi LinkAja            "
"            8 Februari 2019   09:32 WIB        ","                Jeff Bezos: Kita Tak Bisa Pilih ""Passion"" yang Kita Inginkan            "
"            8 Februari 2019   08:32 WIB        ","                Runway Diperpanjang, Bandara Supadio Bisa Layani Penerbangan Haji dan Umroh            "
"            8 Februari 2019   08:04 WIB        ","                Taruna ATKP Makassar Meninggal Dunia, Kemenhub Perketat Pengawasan            "
"            8 Februari 2019   07:45 WIB        ","                Imbas Brexit, Pertumbuhan Ekonomi Inggris Semakin Anjlok di 2019            "
"            8 Februari 2019   07:15 WIB        ","                Bukan Cuma Irit Pengeluaran, Ini Kunci Mandiri saat Pensiun Dini            "
"            8 Februari 2019   07:00 WIB        ","                Manfaatkan Pupuk Organik, Petani Diminta Bijak Pakai Pupuk Bersubsidi            "
"            8 Februari 2019   06:58 WIB        ","                Pengembangan Pelabuhan Sibolga Dituntaskan            "
"            8 Februari 2019   06:43 WIB        ","                Indonesia Kini Jadi Negara Berpendapatan Menengah ke Atas            "
"            8 Februari 2019   06:34 WIB        ","                [POPULER EKONOMI] Runway Bandara Juanda Rusak | Go-Jek Dikuasai Asing            "
"            8 Februari 2019   06:05 WIB        ","                Modal Rp 4 Juta dan Gerobak, Kebab Baba Rafi Kini Tembus 10 Negara            "
"            9 Februari 2019   21:56 WIB        ","                Pertamina Turunkan Harga Pertamax Series, Ini Daftarnya            "
"            9 Februari 2019   21:26 WIB        ","                Malam Ini, Harga BBM Pertamina Turun            "
"            9 Februari 2019   21:08 WIB        ","                 Buruh Anggap Revolusi Industri Justru Menambah Angka Pengangguran            "
"            9 Februari 2019   19:05 WIB        ","                Tepis Kubu Prabowo, Kemenkeu Sebut Rasio Pajak Tak Ada Hubungan Dengan Kebocoran Anggaran            "
"            9 Februari 2019   18:52 WIB        ","                Luncurkan KUR Khusus Peternakan, BRI Optimis Dongkrak Ekonomi Peternak            "
"            9 Februari 2019   17:36 WIB        ","                Pilih Pinjaman Tenor Singkat atau Tenor Panjang?            "
"            9 Februari 2019   17:17 WIB        ","                Realisasi Pembelanjaan BPNT di Jayapura Capai 57 Persen            "
"            9 Februari 2019   15:46 WIB        ","                Garuda Jajaki Kerjasama dengan Gojek Terkait Pengangkutan Logistik            "
"            9 Februari 2019   15:19 WIB        ","                Lakukan ini saat Investasi Gagal            "
"            9 Februari 2019   14:26 WIB        ","                Neraca Perdagangan Pertanian Indonesia 2018 Surplus Rp 139,6 Triliun            "
"            9 Februari 2019   13:24 WIB        ","                Dorong Kelengkapan Dokumen, Kemenhub Gratiskan Pengukuran Kapal Nelayan            "
"            9 Februari 2019   13:13 WIB        ","                Kementerian ESDM Tunggu Pertamina dan Total Turunkan Harga BBM            "
"            9 Februari 2019   13:07 WIB        ","                Shell dan Vivo Turunkan Harga Jual BBM            "
"            9 Februari 2019   12:59 WIB        ","                Banyak Penipuan dalam Perdagangan Internasional, Eksportir Indonesia Jadi Korban            "
"            9 Februari 2019   09:52 WIB        ","                Asperindo: Pengusaha Logistik Tak Hentikan Pengiriman meski Tarif Kargo Naik            "
"            9 Februari 2019   08:42 WIB        ","                Promo Khusus Wartawan di Hari Pers Nasional, Diskon sampai 50 Persen            "
"            9 Februari 2019   08:30 WIB        ","                Perbanyak Pupuk Bersubsidi, Rini Minta Biaya Produksi Ditekan            "
"            10 Februari 2019   22:53 WIB        ","                Meski Ada Pemilu, Perusahaan Batu Bara Penjualan            "
"            10 Februari 2019   21:15 WIB        ","                Gaduh soal Tiket dan Bagasi, Maskapai Diminta Beri Penjelasan kepada Publik            "
"            10 Februari 2019   20:51 WIB        ","                Kemenhub: Tarif Kargo Udara Tak Diatur Undang-undang            "
"            10 Februari 2019   20:44 WIB        ","                Tiket Pesawat Masih Mahal, Kemenhub Ungkap Penyebabnya            "
"            10 Februari 2019   14:21 WIB        ","                Selama 69 Tahun, BTN Salurkan KPR untuk 4,5 Juta Keluarga di Indonesia            "
"            10 Februari 2019   09:17 WIB        ","                Buntut Kematian Taruna, Direktur ATKP Makassar Dinonaktifkan            "
"            11 Februari 2019   22:05 WIB        ","                Mandiri Tunas Finance Catat Laba Bersih Rp403 Miliar Sepanjang 2018            "
"            11 Februari 2019   22:04 WIB        ","                Anggota DPR Komisi XI Dorong Penggabungan Produksi SKM dan SPM            "
"            11 Februari 2019   22:02 WIB        ","                Pertamina Temukan Cadangan Minyak Baru di Riau            "
"            11 Februari 2019   21:06 WIB        ","                Bank DKI Perluas Layanan Perbankan di Kepulauan Seribu            "
"            11 Februari 2019   20:33 WIB        ","                Jika Tarif Ojol Naik, Driver Merugi dan Kemacetan Tambah Parah            "
"            11 Februari 2019   19:59 WIB        ","                Kemenhub: Harga Tiket Pesawat Sudah Turun            "
"            11 Februari 2019   19:54 WIB        ","                Pejabat Kemenkeu Ditunjuk jadi Komisaris AP II            "
"            11 Februari 2019   19:51 WIB        ","                BI: Penjualan Eceran Tumbuh pada Desember 2018            "
"            11 Februari 2019   19:27 WIB        ","                Permudah Nasabah Berinvestasi, Standard Chartered Bank Luncurkan Dua Layanan Baru            "
"            11 Februari 2019   19:04 WIB        ","                Di Asia Pasifik, Transaksi di Kantor Cabang Bank Tinggal 12 hingga 21 Persen            "
"            11 Februari 2019   18:58 WIB        ","                Kemenhub Lantik Direktur Teknik ATKP Makassar yang Baru            "
"            11 Februari 2019   18:53 WIB        ","                Ketika Ojek Online Jadi Penyokong Transportasi Publik di Tanah Air            "
"            11 Februari 2019   18:24 WIB        ","                Standard Chartered: Siapa Pun Presidennya Tak Akan Pengaruhi Keputusan Investor            "
"            11 Februari 2019   18:03 WIB        ","                Penumpang Diminta Turun dari Pesawat di Semarang, Ini Penjelasan Lion Air             "
"            11 Februari 2019   17:55 WIB        ","                Bila Tarif Ojek Online Naik, Konsumen Kembali ke Kendaraan Pribadi?            "
"            11 Februari 2019   17:14 WIB        ","                Pengembang Pusat Perbelanjaan Ini Dapat Suntikan Rp 2,8 Triilliun            "
"            11 Februari 2019   16:27 WIB        ","                Standard Chartered Bank Incar Kenaikan Nasabah Prioritas Hingga 20 Persen            "
"            11 Februari 2019   16:03 WIB        ","                Fintech Asetku Targetkan Salurkan Pinjaman Rp 500 Miliar Per Bulan            "
"            11 Februari 2019   15:45 WIB        ","                Survei: 74 Persen Konsumen Tak Senang Tarif Ojek Online Naik            "
"            11 Februari 2019   15:28 WIB        ","                Fintech Asetku Telah Salurkan Pinjaman Rp 200 Miliar            "
"            11 Februari 2019   14:28 WIB        ","                PLN Buka Lowongan Kerja untuk Lulusan D3 hingga S1, Tertarik?            "
"            11 Februari 2019   13:32 WIB        ","                Asetku Janjikan Pemberi Pinjaman Dapat ""Return"" hingga 24 Persen            "
"            11 Februari 2019   13:29 WIB        ","                Ini Fakta soal Pemusnahan Ladang Cabai            "
"            11 Februari 2019   13:16 WIB        ","                Jelang Pilpres, 6 Hal Ini Harus Dipegang ASN            "
"            11 Februari 2019   13:10 WIB        ","                Kunjungi Shelter di Dubai, Menpan RB Sebut Pemerintah Komitmen Bantu TKI            "
"            11 Februari 2019   12:37 WIB        ","                Menteri Susi: Isu Pangan dan Energi Akan Jadi Konflik di Mana-mana            "
"            11 Februari 2019   12:32 WIB        ","                Baru Lulus Kuliah? Ini 5 Tips Sukses Raih Pekerjaan Pertama            "
"            11 Februari 2019   12:13 WIB        ","                Rupiah Kembali ke Level Rp 14.000 Per Dollar AS, BI Disarankan Intervensi            "
"            11 Februari 2019   12:11 WIB        ","                Penerimaan PPPK Dibuka, Ini Syaratnya            "
"            11 Februari 2019   11:44 WIB        ","                AI, IoT, dan Tantangan Sektor Logistik di Era Revolusi Industri 4.0            "
"            11 Februari 2019   11:39 WIB        ","                Kenali Alarm Stres dalam Bekerja yang Berbahaya            "
"            11 Februari 2019   11:31 WIB        ","                Anggaran Menurun, Ditjen PSP Kementan Fokus Pada 5 Program Prioritas             "
"            11 Februari 2019   11:14 WIB        ","                Pengamanan Sektor Kelautan, Menteri Susi Teken MoU dengan Panglima TNI            "
"            11 Februari 2019   10:49 WIB        ","                Harga Tiket Pesawat Masih Mahal, Ini Kata Lion Air             "
"            11 Februari 2019   10:25 WIB        ","                ESDM: Kalau Harga BBM yang Lampaui Batas Atas Tak Diturunkan, Kami Akan Cabut Izinnya            "
"            11 Februari 2019   09:52 WIB        ","                Lion Air: Situasi Masih Sepi, tapi Tak Benar Jumlah Penumpang Hanya 3 Orang            "
"            11 Februari 2019   09:09 WIB        ","                Waspada! Profesi Ini Rentan Kena Stres Berat             "
"            11 Februari 2019   08:39 WIB        ","                Perang Dagang AS-China, yang Untung Kanada, Meksiko, dan Jepang            "
"            11 Februari 2019   08:08 WIB        ","                 Ini 5 Saham yang Paling Banyak Dibeli Asing            "
"            11 Februari 2019   07:41 WIB        ","                Pembayaran Elektronik, PayTren Gandeng Unsyiah             "
"            11 Februari 2019   07:09 WIB        ","                Mencari Kerja Baru? Lakukan Beberapa Hal Ini            "
"            11 Februari 2019   06:40 WIB        ","                Kemenhub Gelar Kampanye Keselamatan dan Keamanan Penerbangan di 10 Bandara            "
"            11 Februari 2019   06:04 WIB        ","                Selain Pertamax Series, Harga Premium di Jawa, Madura, dan Bali Juga Turun            "
"            11 Februari 2019   05:38 WIB        ","                [POPULER EKONOMI]: Harga Pertamax Kembali Turun|Memilih Tenor Pinjaman            "
"            11 Februari 2019   05:07 WIB        ","                Formula Baru BBM, Pemerintah Klaim Bikin Harga Lebih Adil             "
